ItemNo,ItemCode,ItemSize,ItemDesc,Main_Group,Item_Group,StoreName,TariffHeadNo,UnitCode,PcsRate,Qty1Kg,ItemLength
H01035,75581673000,,SET SPRING LOCK KEY 0.6,FG,FINISHED GOODS,STORE,73201019,NOS,1.62,0,0
H01036,90453107000,,WASHER A THRUST 20MM,FG,FINISHED GOODS,STORE,73182200,NOS,0.7,0,0
H01038,90461GF6000,,WASHER SPLINE 17MM,FG,FINISHED GOODS,STORE,73182200,NOS,0.88,0,0
H01039,14775MA6000,,SEAT VALAE 16.6X23,FG,FINISHED GOODS,STORE,73182200,NOS,0.87,0,0
H01040,90408KW1900,,"WASHER, 6MM",FG,FINISHED GOODS,STORE,73182200,NOS,0.85,0,0
H01042,90459107000,,W.TH.12MM (12.2X18X1),FG,FINISHED GOODS,STORE,73182200,NOS,0.51,0,0
H01043,90451001000,,WASHER THRUST 14MM,FG,FINISHED GOODS,STORE,73182200,NOS,0.79,0,0
H01044,14776107010,,SEAT VALVE SPRING INNER,FG,FINISHED GOODS,STORE,73182200,NOS,0.44,0,0
H01045,90307GJ6000,,WASHER LOCK 6MM,FG,FINISHED GOODS,STORE,73182200,NOS,0.58,0,0
H01046,90701KFN850,,PIN SPRING 3*10-(90701-K,FG,FINISHED GOODS,STORE,73201019,NOS,0.59,0,0
H01047,90313172000,,NUT SPEED 4MM,FG,FINISHED GOODS,STORE,73201019,NOS,0.49,0,0
H01048,90605166720,,E CLIP 7X0.8,FG,FINISHED GOODS,STORE,73182910,NOS,0.3,0,0
H01051,19509-198-7700,,CLAMP D16,FG,FINISHED GOODS,STORE,73201019,NOS,1.76,0,0
H01053,90439-SB2-0100,,WASHER 24 X 12 X 2.3,FG,FINISHED GOODS,STORE,73182200,NOS,2.73,0,0
H01058,90412-187-0000,,WASHER THRUST,FG,FINISHED GOODS,STORE,73182200,NOS,1.04,0,0
H01059,90452-KGH-9000,,WASHER SPL 12MM,FG,FINISHED GOODS,STORE,73182200,NOS,0.89,0,0
H01063,53108-KR3-7700,,SNAP RING HANDLE WT,FG,FINISHED GOODS,STORE,73201019,NOS,3.25,0,0
H01064,36538KWF940,,COVER 02 SENSOR,FG,FINISHED GOODS,STORE,73201019,NOS,3.07,0,0
H01067,90402AAW0000,,WASHER 6MM,FG,FINISHED GOODS,STORE,73182200,NOS,0,0,0
H01068,90441AAW0000,,WASHER 12X29X2.3,FG,FINISHED GOODS,STORE,73182200,NOS,0,0,0
H01069,90248AAW0000,,WASHER THRUST,FG,FINISHED GOODS,STORE,73182200,NOS,1.32,0,0
H01070,90344AAY000,,NUT CLIP 5MM,FG,FINISHED GOODS,STORE,73201019,NOS,1.7,0,0
H01079,45477-AAH-F000/C3050053,,WAVED SPRING WASHER,FG,FINISHED GOODS,STORE,73182200,NOS,1.2,0,0
H01087,B03014017000,,WASHER SALIMG 6MM,FG,FINISHED GOODS,STORE,73182200,NOS,1.28,0,0
H01088,90404-KPT-A000,,WASHER PLAIN 12 MM,FG,FINISHED GOODS,STORE,73182200,NOS,1.49,0,0
H01089,90443-MB0-0000,,WASHER SEALING 10MM,FG,FINISHED GOODS,STORE,73182200,NOS,2.21,0,0
H01090,90443-GF6-0100,,WASHER,FG,FINISHED GOODS,STORE,73182200,NOS,0,0,0
H01091,90453-KRM-8400,,WASHER SPLINE 20 MM,FG,FINISHED GOODS,STORE,73182200,NOS,2.17,0,0
H01092,90457-KRM-8400,,WASHER 14 MM,FG,FINISHED GOODS,STORE,73182200,NOS,0.71,0,0
H01093,90501-KPT-A000,,WASHER 14.1X29X2.8,FG,FINISHED GOODS,STORE,73182200,NOS,4.65,0,0
H01095,50152-AAZ-0000,,CLIP HARNESS 7MM,FG,FINISHED GOODS,STORE,73182910,NOS,1.78,0,0
H01096,12213-KSP-9100,,CLIP VALVE GUIDE,FG,FINISHED GOODS,STORE,73182910,NOS,0.27,0,0
H01097,90451-KRM-8400,,WASHER THRUST 16 MM,FG,FINISHED GOODS,STORE,73182200,NOS,0.99,0,0
H01098,90452-KRM-8400,,WASHER SPLINE 17X23X1.6,FG,FINISHED GOODS,STORE,73182200,NOS,2.23,0,0
H01099,90701-ACA-0000,,PIN SPRING 3X10,FG,FINISHED GOODS,STORE,73201019,NOS,0.68,0,0
H01100,90430ACW000,,GASKET OIL STRAINER,FG,FINISHED GOODS,STORE,73201019,NOS,1.89,0,0
H14001,A4/STD/DR-01,,DUCO RING,FG,FINISHED GOODS,STORE,73182200,NOS,24,0,0
H16003,520PL03502,,PLATE JUDDER 612,FG,FINISHED GOODS,STORE,73182200,NOS,30.54,0,0
H16004,520MD02602,,SPRING JUDDER 99X90X1.1 MM,FG,FINISHED GOODS,STORE,73182200,NOS,30.19,0,0
H16005,520MD10002,,JUDDER SPRING 1.0,FG,FINISHED GOODS,STORE,73182200,NOS,24.71,0,0
H16006,520PL04002,,JUDDER WASHER 98X105X1.4,FG,FINISHED GOODS,STORE,73182200,NOS,32.18,0,0
H16035,C2JR00202B,,PLAIN WASHER,FG,FINISHED GOODS,STORE,73182200,NOS,7.18,0,0
H16036,C2CH00202B,,BELLEVILLE SPRING,FG,FINISHED GOODS,STORE,73182200,NOS,24.13,0,0
H16037,C2PL00402B,,JUDDER WASHER 0.50,FG,FINISHED GOODS,STORE,73182200,NOS,20.85,0,0
H16046,C2CH00302B,,JUDDER SPRING 0.48,FG,FINISHED GOODS,STORE,73182200,NOS,27.84,0,0
H16064,520CH02002,,JUDDER SPRING-BF PROPOSAL-2,FG,FINISHED GOODS,STORE,73182200,NOS,22.43,0,0
H16065,520PL13502,,JUDDER WASHER,FG,FINISHED GOODS,STORE,73182200,NOS,27.38,0,0
H16075,H16075,0,TOP REBOUND SPLIT 17,BOP,BOUGHT OUT,STORE,73201019,NOS,0,0,0
H16076,H16076,0,TOP COMPRESSION SPLIT 17 HEX,BOP,BOUGHT OUT,STORE,73201019,NOS,0,0,0
H16083,H16083,0,NUT REBOUND,BOP,BOUGHT OUT,STORE,73201019,NOS,0,0,0
H16085,F2BZ00902B,,ADAPTOR  DU BUSH,FG,FINISHED GOODS,STORE,73201019,NOS,65.05,0,0
H16090,H16090,0,FILUNG SCREW,BOP,BOUGHT OUT,STORE,73182990,NOS,0,0,0
H16107,F2CC00402B,,INTERNAL CIRCLIP,FG,FINISHED GOODS,STORE,73201019,NOS,3.51,0,0
H16109,F2CC00602B,,CIRCLIP 1.9,FG,FINISHED GOODS,STORE,73182910,NOS,3.55,0,0
H16111,520PL03602,,SHIM 0.5M,FG,FINISHED GOODS,STORE,74199930,NOS,3.81,0,0
H16112,520PL03402,,WASHER BRASS,FG,FINISHED GOODS,STORE,74199930,NOS,3.99,0,0
H16113,520PL10002,,BRASS SHIM CLUTCH,FG,FINISHED GOODS,STORE,74199930,NOS,4.46,0,0
H16118,H16118,0,NUT CHECK VALVE 17,BOP,BOUGHT OUT,STORE,73201019,NOS,0,0,0
H16132,520PL11902,,THRUST WASHER (THK 1.5 MM),FG,FINISHED GOODS,STORE,73182200,NOS,5.15,0,0
H16138,C2PL00302B,,THRUST WASHER,FG,FINISHED GOODS,STORE,73182200,NOS,16.25,0,0
H16153,B3JR001270,,METRIC PIN 3X8MM,FG,FINISHED GOODS,STORE,73201019,NOS,0.48,0,0
H16157,520PL13802,,DRIVE PLATE (PROTO),FG,FINISHED GOODS,STORE,73182200,NOS,7.75,0,0
H16170,C2PL01302B,,PLATE JUDDER J1 REML,FG,FINISHED GOODS,STORE,73182200,NOS,31.77,0,0
H16171,C2PL00702B,,THRUST WASHER_J1,FG,FINISHED GOODS,STORE,73182200,NOS,8.1,0,0
H16172,C3CH00102B,,JUDDER SPRING 3W DEVELOPED BY WIRE CUT ROUTE,FG,FINISHED GOODS,STORE,73201019,NOS,20.7,0,0
H16173,C3PL00202B,,JUDDER WASHER (3W JUDDER),FG,FINISHED GOODS,STORE,73182200,NOS,12.65,0,0
H16175,C2CH01003B,,BELLIVILLE SPRING (C20054) SPRING CLUTCH FRICTION,FG,FINISHED GOODS,STORE,73182200,NOS,5.85,0,0
H16176,C3PL00202B,,JUDDER WASHER,FG,FINISHED GOODS,STORE,73182200,NOS,0,0,0
H16180,C2CH01202B,,BELLEVILLE SPRING,FG,FINISHED GOODS,STORE,73201019,NOS,0,0,0
H16181,C2PL01602B,,PLAIN WASHER 9111 DEVELOPED BY PROTO WIRECUT ROUTE,FG,FINISHED GOODS,STORE,73182200,NOS,750.75,0,0
H16182,C2CH01502B.,,BELLEVILLE SPRING_J1_25KG PROTO ROUTE REQUIREMENT,FG,FINISHED GOODS,STORE,73201019,NOS,0,0,0
H16184,C2CH01602B,,Scissor Gear Belleville Washer 22409A,FG,FINISHED GOODS,STORE,73182200,NOS,15,0,0
H16185,C2CC00302B,,SEEGER RING,FG,FINISHED GOODS,STORE,73201019,NOS,250,0,0
H16200,C2CH01702B,,ADLER_AJ SGP_P1-8368,FG,FINISHED GOODS,STORE,73201019,NOS,20.36,0,0
H16201,C2CH02202B,,ADLER_AJ SPG_22471A-P01,FG,FINISHED GOODS,STORE,73201019,NOS,67.13,0,0
H16202,C2CH03402B,,BELLEVILLE SPG_23459A-P01,FG,FINISHED GOODS,STORE,73201019,NOS,55.5,0,0
H16206,C2PL04802B,,AJ SPACER_P200NS APTC EVO_23361A-P00,FG,FINISHED GOODS,STORE,73201019,NOS,0,0,0
H16207,C2CH02702B,,PROG. BELLEVILLE SPRING,FG,FINISHED GOODS,STORE,73201019,NOS,0,0,0
H16208,C2CH02302B,,DOMINAR 400 EVO_PROGR. AJ SPG_23302A,FG,FINISHED GOODS,STORE,73201019,NOS,0,0,0
H16212,C2CH03802B,,BELLEVILLE SPRING KTM,FG,FINISHED GOODS,STORE,73201019,NOS,19.55,0,0
H16224,C2CH03402B,,BELLEVILLE SPRING_DOMINAR 400 DEVELOPED THROUGH PROTO,FG,FINISHED GOODS,STORE,73201019,NOS,0,0,0
H16232,C2PL02702B,,DOMINAR 400_ADLER WASHER,FG,FINISHED GOODS,STORE,73182200,NOS,2.75,0,0
H16233,C2CH04702B,,BELLEVILLE SPRING U101 MODIFIED,FG,FINISHED GOODS,STORE,73201019,NOS,6.95,0,0
H16234,C2CH04802B.,,PAJ (J1_APTC),FG,FINISHED GOODS,STORE,73201019,NOS,55,0,0
H16236,C2CH05602B,,PROGRESSIVE ANTI JUDDER SPRING,FG,FINISHED GOODS,STORE,73201019,NOS,67,0,0
H16242,C2CH06802B,,PAJ(K1&D4K),FG,FINISHED GOODS,STORE,73201019,NOS,0,0,0
H19010,H85-P3002-00,,SPRING WASHER FREE WHEEL 46X54.6X0.5,FG,FINISHED GOODS,STORE,73182200,NOS,4.85,0,0
H19012,H94-P3010-00,,SHIM STEEL 25.1X39.7X1.5H,FG,FINISHED GOODS,STORE,73182200,NOS,6.12,0,0
H19013,H94-P3011-00,,CIRCLIP EXTERNAL 22.6*29*1.5(H),FG,FINISHED GOODS,STORE,73182910,NOS,2.79,0,0
H19028,H13-P3101-00,,SHIM (20*32*2.950),FG,FINISHED GOODS,STORE,73182200,NOS,16.35,0,0
H19029,H13-P3102-00,,SHIM (20*32*2.975),FG,FINISHED GOODS,STORE,73182200,NOS,16.35,0,0
H19030,H13-P3103-00,,SHIM (20*32*3.0),FG,FINISHED GOODS,STORE,73182200,NOS,16.47,0,0
H19031,H13-P3104-00,,SHIM (20*32*3.025),FG,FINISHED GOODS,STORE,73182200,NOS,16.47,0,0
H19032,H13-P3105-00,,SHIM (20*32*3.050),FG,FINISHED GOODS,STORE,73182200,NOS,16.47,0,0
H19033,H13-P3106-00,,SHIM (20*32*3.075),FG,FINISHED GOODS,STORE,73182200,NOS,16.47,0,0
H19034,H13-P3107-00,,SHIM (20*32*3.100),FG,FINISHED GOODS,STORE,73182200,NOS,16.47,0,0
H19035,H13-P3108-00,,SHIM (20*32*3.125),FG,FINISHED GOODS,STORE,73182200,NOS,16.47,0,0
H19036,H13-P3109-00,,SHIM (20*32*3.150),FG,FINISHED GOODS,STORE,73182200,NOS,16.47,0,0
H19037,H13-P3110-00,,SHIM (20*32*3.175),FG,FINISHED GOODS,STORE,73182200,NOS,16.47,0,0
H19038,H13-P3111-00,,SHIM (20*32*3.200),FG,FINISHED GOODS,STORE,73182200,NOS,16.47,0,0
H19039,H13-P3112-00,,SHIM (20*32*3.225),FG,FINISHED GOODS,STORE,73182200,NOS,16.47,0,0
H19040,H13-P3113-00,,SHIM (20*32*3.250),FG,FINISHED GOODS,STORE,73182200,NOS,16.47,0,0
H19041,H13-P3114-00,,SHIM (20*32*3.275),FG,FINISHED GOODS,STORE,73182200,NOS,16.47,0,0
H19042,H13-P3115-00,,SHIM (20*32*3.300),FG,FINISHED GOODS,STORE,73182200,NOS,16.47,0,0
H19043,H13-P3116-00,,SHIM (20*32*3.325),FG,FINISHED GOODS,STORE,73182200,NOS,16.47,0,0
H19050,H86-P3013-00,,SECURING SEGMENT,FG,FINISHED GOODS,STORE,73182200,NOS,4.97,0,0
H19051,H86-P3010-00,,WASHER,FG,FINISHED GOODS,STORE,73182200,NOS,14.75,0,0
H19052,H86-P3014-00,,RETAINING RING,FG,FINISHED GOODS,STORE,73201019,NOS,3.56,0,0
H19053,H13-P3065-00,,SUPPORTING DISC (25X37X2),FG,FINISHED GOODS,STORE,73201019,NOS,16.33,0,0
H19054,H13-P3007-00,,WAVE WASHER (42*54*3.8),FG,FINISHED GOODS,STORE,73182200,NOS,7.87,0,0
H19055,H13-P3008-00,,WASHER (38*58*3),FG,FINISHED GOODS,STORE,73182200,NOS,28.82,0,0
H19069,H13-P3136-00,,SHIM (22*38*1.550),FG,FINISHED GOODS,STORE,73182200,NOS,15.37,0,0
H19070,H13-P3137-00,,SHIM (22*38*1.575),FG,FINISHED GOODS,STORE,73182200,NOS,15.37,0,0
H19071,H13-P3138-00,,SHIM (22*38*1.600),FG,FINISHED GOODS,STORE,73182200,NOS,15.37,0,0
H19072,H13-P3139-00,,SHIM (22*38*1.625),FG,FINISHED GOODS,STORE,73182200,NOS,15.37,0,0
H19073,H13-P3140-00,,SHIM (22*38*1.650),FG,FINISHED GOODS,STORE,73182200,NOS,15.37,0,0
H19074,H13-P3141-00,,SHIM (22*38*1.675),FG,FINISHED GOODS,STORE,73182200,NOS,15.37,0,0
H19075,H13-P3142-00,,SHIM (22*38*1.700),FG,FINISHED GOODS,STORE,73182200,NOS,15.37,0,0
H19076,H13-P3143-00,,SHIM (22*38*1.725),FG,FINISHED GOODS,STORE,73182200,NOS,15.37,0,0
H19077,H13-P3144-00,,SHIM (22*38*1.750),FG,FINISHED GOODS,STORE,73182200,NOS,15.37,0,0
H19078,H13-P3145-00,,SHIM (22*38*1.775),FG,FINISHED GOODS,STORE,73182200,NOS,15.37,0,0
H19079,H13-P3146-00,,SHIM (22*38*1.800),FG,FINISHED GOODS,STORE,73182200,NOS,15.37,0,0
H19080,H13-P3147-00,,SHIM (22*38*1.825),FG,FINISHED GOODS,STORE,73182200,NOS,15.37,0,0
H19093,H13-P3160-00,,SHIM (22*38*2.125),FG,FINISHED GOODS,STORE,73182200,NOS,15.37,0,0
H19094,H13-P3161-00,,SHIM (22*38*2.150),FG,FINISHED GOODS,STORE,73182200,NOS,15.37,0,0
H19095,H13-P3162-00,,SHIM (22*38*2.175),FG,FINISHED GOODS,STORE,73182200,NOS,15.37,0,0
H19096,H13-P3163-00,,SHIM (22*38*2.200),FG,FINISHED GOODS,STORE,73182200,NOS,15.37,0,0
H19097,H13-P3164-00,,SHIM (22*38*2.225),FG,FINISHED GOODS,STORE,73182200,NOS,15.37,0,0
H19098,H13-P3165-00,,SHIM (22*38*2.250),FG,FINISHED GOODS,STORE,73182200,NOS,15.37,0,0
H19099,H13-P3166-00,,SHIM (22*38*2.275),FG,FINISHED GOODS,STORE,73182200,NOS,15.37,0,0
H19100,H13-P3167-00,,SHIM (22*38*2.300),FG,FINISHED GOODS,STORE,73182200,NOS,15.37,0,0
H19101,H13-P3168-00,,SHIM (22*38*2.325),FG,FINISHED GOODS,STORE,73182200,NOS,15.37,0,0
H19107,H13-P3010-00,,SNAP RING AS 28,FG,FINISHED GOODS,STORE,73182910,NOS,8.82,0,0
H19108,H13-P3043-00,,SNAP RING SW 25,FG,FINISHED GOODS,STORE,73182910,NOS,4.98,0,0
H19109,H13-P3044-00,,CIRCLIP AV 25,FG,FINISHED GOODS,STORE,73182910,NOS,5.77,0,0
H19117,H13-P3181-00,,SHIM (25*42*2.2.025),FG,FINISHED GOODS,STORE,73182200,NOS,18.1,0,0
H19118,H13-P3182-00,,SHIM (25*42*2.2.050),FG,FINISHED GOODS,STORE,73182200,NOS,18.1,0,0
H19119,H13-P3183-00,,SHIM (25*42*2.075),FG,FINISHED GOODS,STORE,73182200,NOS,18.1,0,0
H19120,H13-P3184-00,,SHIM (25*42*2.100),FG,FINISHED GOODS,STORE,73182200,NOS,18.1,0,0
H19121,H13-P3185-00,,SHIM (25*42*2.125),FG,FINISHED GOODS,STORE,73182200,NOS,18.1,0,0
H19122,H13-P3186-00,,SHIM (25*42*2.150),FG,FINISHED GOODS,STORE,73182200,NOS,18.1,0,0
H19123,H13-P3187-00,,SHIM (25*42*2.175),FG,FINISHED GOODS,STORE,73182200,NOS,18.1,0,0
H19124,H13-P3188-00,,SHIM (25*42*2.200),FG,FINISHED GOODS,STORE,73182200,NOS,18.1,0,0
H19125,H13-P3189-00,,SHIM (25*42*2.225),FG,FINISHED GOODS,STORE,73182200,NOS,18.1,0,0
H19126,H13-P3190-00,,SHIM (25*42*2.250),FG,FINISHED GOODS,STORE,73182200,NOS,18.1,0,0
H19127,H13-P3191-00,,SHIM (25*42*2.275),FG,FINISHED GOODS,STORE,73182200,NOS,18.1,0,0
H19128,H13-P3192-00,,SHIM (25*42*2.300),FG,FINISHED GOODS,STORE,73182200,NOS,18.1,0,0
H19129,H13-P3193-00,,SHIM (25*42*2.325),FG,FINISHED GOODS,STORE,73182200,NOS,18.1,0,0
H19135,ABMK3493511,,SNAP RING (25*1.1),FG,FINISHED GOODS,STORE,73201019,NOS,5.3,0,0
H19136,H13-P3071-00,,SNAP RING (25*1.2),FG,FINISHED GOODS,STORE,73201019,NOS,5.3,0,0
H19137,H13-P3072-00,,SNAP RING (25*1.3),FG,FINISHED GOODS,STORE,73201019,NOS,5.3,0,0
H19138,H13-P3067-00,,SNAP RING (22.7*1.1),FG,FINISHED GOODS,STORE,73201019,NOS,4.29,0,0
H19139,H13-P3068-00,,SNAP RING (22.7*1.2),FG,FINISHED GOODS,STORE,73201019,NOS,4.29,0,0
H19140,H13-P3070-00,,SNAP RING (22.7*1.3),FG,FINISHED GOODS,STORE,73201019,NOS,4.29,0,0
H19141,H86-P3041-00,,THRUST WASHER SPLINE (22*30*1.5),FG,FINISHED GOODS,STORE,73182200,NOS,9.13,0,0
H19142,H86-P3042-00,,THRUST WASHER SPLINE (22*30*1.7),FG,FINISHED GOODS,STORE,73182200,NOS,8.89,0,0
H19143,H86-P3043-00,,THRUST WASHER SPLINE (22*30*1.9),FG,FINISHED GOODS,STORE,73182200,NOS,8.96,0,0
H19144,H86-P3044-00,,THRUST WASHER SPLINE (22*30*2.1),FG,FINISHED GOODS,STORE,73182200,NOS,9.1,0,0
H19145,H86-P3045-00,,THRUST WASHER SPLINE (22*30*2.5),FG,FINISHED GOODS,STORE,73182200,NOS,8.3,0,0
H19146,H86-P3046-00,,THRUST WASHER SPLINE (22*30*2.7),FG,FINISHED GOODS,STORE,73182200,NOS,9.23,0,0
H19147,H86-P3047-00,,THRUST WASHER SPLINE (22*30*2.9),FG,FINISHED GOODS,STORE,73182200,NOS,8.3,0,0
H19148,H86-P3048-00,,THRUST WASHER SPLINE (22*30*3.1),FG,FINISHED GOODS,STORE,73182200,NOS,8.3,0,0
H19149,H86-P3012-00,,spring washer corrugated,FG,FINISHED GOODS,STORE,73182200,NOS,4.29,0,0
H19150,H90-P3030-00,,WASHER 30.2 X 35 X 1,FG,FINISHED GOODS,STORE,73182200,NOS,6.05,0,0
H19151,H90-P3031-00,,WASHER 25.4 X 34 X1,FG,FINISHED GOODS,STORE,73182200,NOS,5.35,0,0
H19152,H90-P3032-00,,WASHER 20.2 X32X1.6,FG,FINISHED GOODS,STORE,73182200,NOS,6,0,0
H19153,H90-P3033-00,,TOOTHED WASHER 28 X 32.5X,FG,FINISHED GOODS,STORE,73182200,NOS,4,0,0
H19154,H90-P3034-00,,TOOTHED WASHER 30 X 35 X 1,FG,FINISHED GOODS,STORE,73182200,NOS,6.13,0,0
H19155,H90-P3035-00,,SNAP RING 25.5 X 1.5,FG,FINISHED GOODS,STORE,73182910,NOS,2,0,0
H19156,H90-P3036-00,,SNAP RING 27.5 X 1.5,FG,FINISHED GOODS,STORE,73201019,NOS,3,0,0
H19157,H90-P3037-00,,SNAP RING 29.8 X 1.2,FG,FINISHED GOODS,STORE,73201019,NOS,4,0,0
H19162,H219-P3002100,,Shim (38*58*1.900) [BMW K34/K2x],FG,FINISHED GOODS,STORE,73182200,NOS,0,0,0
H19163,H219-P3002200,,Shim (38*58*2.100) [BMW K34/K2x],FG,FINISHED GOODS,STORE,73182200,NOS,0,0,0
H19168,H214-P30012-00,,ENGN BAL SUB CMPNT SPRING,FG,FINISHED GOODS,STORE,73201019,NOS,68.2,0,0
H22003,H22003,0,M-6 SPRING WASHER,BOP,BOUGHT OUT,STORE,73182200,NOS,0,0,0
I04003,90201-20272-00-80,,WASHER 2.0,FG,FINISHED GOODS,STORE,73182200,NOS,5.88,0,0
I04004,4LS-E111F-00-00-80,,PLATE,FG,FINISHED GOODS,STORE,73201019,NOS,5.22,0,0
I04005,4LS-F3418-00-00-80,,WASHER SPL 1 MM,FG,FINISHED GOODS,STORE,73182200,NOS,5.55,0,0
I04006,90201122H10080,,WASHER PLAIN,FG,FINISHED GOODS,STORE,73182200,NOS,6.24,0,0
I04009,90201-20266-00-80,,WASHER 20 X025,FG,FINISHED GOODS,STORE,73182200,NOS,1.07,0,0
I04011,90215128150080,,WASHER TG,FG,FINISHED GOODS,STORE,73182200,NOS,3.1,0,0
I04012,4LS-E2116-00-00-80,,SEAT VALVE SPRING,FG,FINISHED GOODS,STORE,73201019,NOS,2.11,0,0
I04013,90215-16127-00-80,,WASHER TG,FG,FINISHED GOODS,STORE,73182200,NOS,2.35,0,0
I04014,90208-12015-00-80,,WASHER CONICAL SPRING,FG,FINISHED GOODS,STORE,73182200,NOS,1.78,0,0
I04015,90201-08326-00-80,,WASHER 2.0MM,FG,FINISHED GOODS,STORE,73182200,NOS,1.53,0,0
I04016,90208-17032-00-80,,DISC WASHER,FG,FINISHED GOODS,STORE,73182200,NOS,0,0,0
I04018,90183050670080,,NUT SPRING,FG,FINISHED GOODS,STORE,73201019,NOS,0.85,0,0
I04019,90201157000080,,WASHER PLAIN,FG,FINISHED GOODS,STORE,73182200,NOS,2.11,0,0
I04020,93410208090080,,CIRCLIP,FG,FINISHED GOODS,STORE,73182910,NOS,2.36,0,0
I04021,90201-15701-00-80,,WASHER 15 X 22 X 1,FG,FINISHED GOODS,STORE,73182200,NOS,0,0,0
I04022,93430-12812-00-80,,RET RING C 12,FG,FINISHED GOODS,STORE,73182910,NOS,0,0,0
I04023,90201-15828-00-80,,WASHER 0.6,FG,FINISHED GOODS,STORE,73182200,NOS,2.34,0,0
I04024,99001-10600-00-80,,CIRCLIP (E),FG,FINISHED GOODS,STORE,73182910,NOS,1.12,0,0
I04025,93430-12821-00-80,,RETAINING RING,FG,FINISHED GOODS,STORE,73182910,NOS,0.72,0,0
I04026,36L-H3929-VO-00-80,,"PLATE,SPRING",FG,FINISHED GOODS,STORE,73201019,NOS,0.86,0,0
I04027,93430-10811-00-80,,CIRCLIP C 10(WHITE),FG,FINISHED GOODS,STORE,73182910,NOS,0.82,0,0
I04028,90183-04047-00-80,,N.SPRING,FG,FINISHED GOODS,STORE,73201019,NOS,1.04,0,0
I04029,90183-06018-00-80,,NUT SPRING,FG,FINISHED GOODS,STORE,73201019,NOS,0.91,0,0
I04031,93430088100080,,CIRCLIP,FG,FINISHED GOODS,STORE,73182910,NOS,0.52,0,0
I04032,90201086240080,,WASHER PLATE,FG,FINISHED GOODS,STORE,73182200,NOS,0.25,0,0
I04033,90201-15800-00-80,,WASHER 15.2 X 24,FG,FINISHED GOODS,STORE,73182200,NOS,0.88,0,0
I04037,90201-08859,,WASHER PLAIN,FG,FINISHED GOODS,STORE,73182200,NOS,2.03,0,0
I04042,90201178D30080,,WASHER PLAIN,FG,FINISHED GOODS,STORE,73182200,NOS,3.53,0,0
I04043,90209-17285-00-80,,WASHER,FG,FINISHED GOODS,STORE,73182200,NOS,2.71,0,0
I04044,90201158140080,,WASHER PLAIN,FG,FINISHED GOODS,STORE,73182200,NOS,11.92,0,0
I04045,90201-202L3-00-80,,WASHER PLAIN,FG,FINISHED GOODS,STORE,73182200,NOS,1.11,0,0
I04046,90201-25290-00-80,,WASHER PLAIN,FG,FINISHED GOODS,STORE,73182200,NOS,197,0,0
I04048,90201081R90080,,WASHER PLAIN,FG,FINISHED GOODS,STORE,73182200,NOS,2.76,0,0
I04049,90201-14810-00-80,,WASHER PLAIN,FG,FINISHED GOODS,STORE,73182200,NOS,4.21,0,0
I04050,90209182080080,,WASHER,FG,FINISHED GOODS,STORE,73182200,NOS,2.73,0,0
I04051,93410220390080,,CIRCLIP,FG,FINISHED GOODS,STORE,73182910,NOS,2.13,0,0
I04052,90183050A60080,,NUTS SPRING,FG,FINISHED GOODS,STORE,73201019,NOS,13.14,0,0
I04053,99009-17400-00-80,,CIRCLIP (S) A17X1.0,FG,FINISHED GOODS,STORE,73182910,NOS,2.13,0,0
I04054,21C-E5674-00-00-80,,GUIDE RATCHET WHEEL,FG,FINISHED GOODS,STORE,73201019,NOS,7.66,0,0
I04056,90201-10829-00-80,,WASHER PLAIN,FG,FINISHED GOODS,STORE,73182200,NOS,2.51,0,0
I04057,90183058140080,,NUT SPRING,FG,FINISHED GOODS,STORE,73201019,NOS,4.89,0,0
I04058,4LS-F3418-10-00-80,,"WASHER, SPECIAL",FG,FINISHED GOODS,STORE,73182200,NOS,6.07,0,0
I04061,21C-E111F-00-00-80,,PLATE,FG,FINISHED GOODS,STORE,73201019,NOS,16.03,0,0
I04062,20P-F6257-00-00-80,,STOPPER,FG,FINISHED GOODS,STORE,73182200,NOS,6.12,0,0
I04063,20P-F3418-00-00-80,,WASHER SPECIAL,FG,FINISHED GOODS,STORE,73182200,NOS,6.22,0,0
I04066,99009-16400-00-80,,CIRCLIP (S),FG,FINISHED GOODS,STORE,73182910,NOS,1.67,0,0
I04069,90201-08871-00-80,,WASHER PLAIN,FG,FINISHED GOODS,STORE,73182200,NOS,1.92,0,0
I04072,93410-20823-00-80,,CIRCLIP,FG,FINISHED GOODS,STORE,73182910,NOS,2.71,0,0
I04073,93450-32837-00-80,,CIRCLIP,FG,FINISHED GOODS,STORE,73182910,NOS,3.43,0,0
I04074,90201168110080,,WASHER PLAIN,FG,FINISHED GOODS,STORE,73182200,NOS,10.13,0,0
I04075,90201-220J8-00-80,,WASHER PLAIN,FG,FINISHED GOODS,STORE,73182200,NOS,3.46,0,0
I04076,90206-14802-00-80,,WASHER PLAIN,FG,FINISHED GOODS,STORE,73182200,NOS,2.87,0,0
I04077,90201-10052-00-80,,WASHER PLAIN,FG,FINISHED GOODS,STORE,73182200,NOS,4.7,0,0
I04078,90201120200080,,WASHER PLAIN,FG,FINISHED GOODS,STORE,73182200,NOS,2.31,0,0
I04079,90208128080080,,WASHER CONICAL SPRING,FG,FINISHED GOODS,STORE,73182200,NOS,8.29,0,0
I04080,90201-12050-00-80,,WASHER PLAIN,FG,FINISHED GOODS,STORE,73182200,NOS,3.14,0,0
